id,age
19771,4
19772,4
19773,4
19774,4
19775,5
19776,5
19777,5
19778,5
19779,5
19780,5
19781,5
19782,5
19783,5
19784,5
19785,5
19786,5
19787,5
19788,5
19789,5
19790,5
19791,5
19792,5
19793,5
19794,5
19795,5
19796,5
19797,5
19798,5
19799,5
19800,5
19801,5
19802,5
19803,5
19804,5
19805,5
19806,5
19807,5
19808,5
19809,5
19810,5
19811,5
19812,5
19813,5
19814,5
19815,5
19816,5
19817,5
19818,6
19819,6
19820,6
19821,6
19822,6
19823,6
19824,6
19825,6
19826,6
19827,6
19828,6
19829,6
19830,6
19831,6
19832,6
19833,6
19834,6
19835,6
19836,6
19837,6
19838,6
19839,6
19840,6
19841,6
19842,6
19843,6
19844,6
19845,6
19846,6
19847,6
19848,6
19849,6
19850,6
19851,6
19852,6
19853,6
19854,6
19855,6
19856,6
19857,6
19858,6
19859,6
19860,0
19861,0
19862,0
19872,0
19938,1
19863,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19876,0
19885,0
19871,0
19873,0
19874,0
19914,0
19929,0
19875,0
19877,0
19967,1
19878,0
19879,0
19880,0
19881,0
19942,1
19882,0
19883,0
19918,0
19884,0
19886,0
19904,0
19887,0
19946,1
19888,0
19953,1
19956,1
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19962,1
19969,1
19901,0
19902,0
19903,0
19905,0
19906,0
19907,0
19957,1
19908,0
19909,0
19910,0
19911,0
19912,0
19913,0
19915,0
19916,0
19917,0
19919,0
19920,0
19921,0
19922,0
19923,0
19924,0
19925,0
19926,0
19927,0
19928,0
19930,0
19931,0
19949,1
19932,0
19933,0
19934,0
19935,1
19936,1
19937,1
19939,1
19940,1
19941,1
19943,1
19944,1
19945,1
19947,1
19948,1
19950,1
19951,1
19952,1
19954,1
19955,1
19958,1
19959,1
19960,1
19961,1
19963,1
19964,1
19965,1
19966,1
19968,1
19970,1
19971,1
19972,1
19973,1
19974,1
19975,1
19976,1
19977,1
19978,1
19979,1
19980,1
19981,1
19982,1
19983,1
19984,1
19985,1
19986,2
19987,2
19988,2
19989,2
19990,2
19991,2
19992,2
19993,2
19994,2
19995,2
19996,2
19997,2
19998,2
19999,2
20000,2
20001,2
20002,2
20003,2
20004,2
20005,2
20006,2
20007,2
20008,2
20009,2
20010,2
20011,2
20012,2
20013,2
20014,2
20015,2
20016,2
20017,2
20018,2
20019,2
20020,2
20021,2
20022,2
20023,2
20024,2
20025,2
20026,2
20027,2
20028,2
20029,2
20030,2
20031,2
20032,2
20033,2
20034,2
20035,2
20036,2
20037,2
20038,2
20039,2
20040,2
20041,2
20042,2
20043,2
20044,2
20045,2
20046,2
20047,3
20048,3
20049,3
20050,3
20051,3
20052,3
20053,3
20054,3
20055,3
20056,3
20057,3
20058,3
20059,3
20060,3
20061,3
20062,3
20063,3
20064,3
20065,3
20066,3
20067,3
20068,3
20069,3
20070,3
20071,3
20072,3
20073,3
20074,3
20075,3
20076,3
20077,3
20078,3
20079,3
20080,3
20081,3
20082,3
20083,3
20084,3
20085,3
20086,3
20087,3
20088,3
20089,3
20090,3
20091,3
20092,3
20093,3
20094,3
20095,3
20096,3
20097,3
20098,3
20099,3
20100,3
20101,3
20102,3
20103,3
20104,4
20105,4
20106,4
20107,4
20108,4
20109,4
20110,4
20111,4
20112,4
20113,4
20114,4
20115,4
20116,4
20117,4
20118,4
20119,4
20120,4
20121,4
20122,4
20123,4
20124,4
20125,4
20126,4
20127,4
20128,4
20129,4
20130,4
20131,4
20132,4
20133,4
20134,4
20135,4
20136,4
20137,4
20138,4
20139,4
20140,4
20141,4
20142,4
20143,4
20144,4
20145,4
20146,4
20147,4
20148,4
20149,5
20150,5
20151,5
20152,5
20153,5
20154,5
20155,5
20156,5
20157,5
20158,5
20159,5
20160,5
20161,5
20162,5
20163,5
20164,5
20165,5
20166,5
20167,5
20168,5
20169,5
20170,5
20171,5
20172,5
20173,5
20174,5
20175,5
20176,5
20177,5
20178,5
20179,5
20180,5
20181,5
20182,5
20183,6
20184,6
20185,6
20186,6
20187,6
20188,6
20189,6
20190,6
20191,6
20192,6
20193,6
20194,6
20195,6
20196,6
20197,6
20198,6
20199,6
20200,6
20201,6
20202,6
20203,6
20204,6
20205,6
20206,6
20207,6
20208,6
20209,6
20210,6
20211,6
20212,6
20213,6
20214,6
20215,0
20216,0
20217,0
20218,0
20225,0
20249,0
20219,0
20235,0
20220,0
20221,0
20273,1
20275,1
20222,0
20234,0
20223,0
20224,0
20226,0
20227,0
20228,0
20247,0
20229,0
20230,0
20231,0
20232,0
20278,1
20233,0
20236,0
20252,0
20237,0
20238,0
20239,0
20240,0
20241,0
20242,0
20256,0
20243,0
20244,0
20245,0
20246,0
20248,0
20250,0
20251,0
20253,0
20254,0
20255,0
20257,0
20258,1
20259,1
20260,1
20261,1
20262,1
20263,1
20264,1
20265,1
20266,1
20267,1
20268,1
20269,1
20270,1
20271,1
20272,1
20274,1
20276,1
20277,1
20279,1
20280,1
20281,1
20282,1
20283,1
20284,1
20285,1
20286,1
20287,1
20288,2
20289,2
20290,2
20291,2
20292,2
20293,2
20294,2
20295,2
20296,2
20297,2
20298,2
20299,2
20300,2
20301,2
20302,2
20303,2
20304,2
20305,2
20306,2
20307,2
20308,2
20309,2
20310,2
20311,2
20312,2
20313,2
20314,2
20315,2
20316,2
20317,2
20318,2
20319,2
20320,2
20321,2
20322,2
20323,2
20324,2
20325,3
20326,3
20327,3
20328,3
20329,3
20330,3
20331,3
20332,3
20333,3
20334,3
20335,3
20336,3
20337,3
20338,3
20339,3
20340,3
20341,3
20342,3
20343,3
20344,3
20345,3
20346,3
20347,3
20348,3
20349,3
20350,3
20351,3
20352,3
20353,3
20354,3
20355,3
20356,3
20357,3
20358,3
20359,3
20360,3
20361,3
20362,3
20363,3
20364,3
20365,3
20366,3
20367,3
20368,3
20369,3
20370,3
20371,3
20372,3
20373,3
20374,3
20375,4
20376,4
20377,4
20378,4
20379,4
20380,4
20381,4
20382,4
20383,4
20384,4
20385,4
20386,4
20387,4
20388,4
20389,4
20390,4
20391,4
20392,4
20393,4
20394,4
20395,4
20396,4
20397,4
20398,4
20399,4
20400,4
20401,4
20402,4
20403,4
20404,4
20405,4
20406,4
20407,4
20408,4
20409,4
20410,4
20411,4
20412,4
20413,4
20414,4
20415,4
20416,4
20417,4
20418,4
20419,4
20420,4
20421,4
20422,4
20423,4
20424,4
20425,4
20426,4
20427,4
20428,4
20429,5
20430,5
20431,5
20432,5
20433,5
20434,5
20435,5
20436,5
20437,5
20438,5
20439,5
20440,5
20441,5
20442,5
20443,5
20444,5
20445,5
20446,5
20447,5
20448,5
20449,5
20450,5
20451,5
20452,5
20453,5
20454,5
20455,5
20456,5
20457,5
20458,5
20459,5
20460,5
20461,5
20462,5
20463,6
20464,6
20465,6
20466,6
20467,6
20468,6
20469,6
20470,6
20471,6
20472,6
20473,6
20474,6
20475,6
20476,6
20477,6
20478,6
20479,6
20480,6
20481,6
20482,6
20483,6
20484,6
20485,6
20486,6
20487,6
20488,6
20489,6
20490,6
20491,6
20492,6
20493,6
20494,6
20495,6
20496,6
20497,6
20498,6
20499,6
20500,6
20501,6
20502,6
20503,6
20504,6
20505,0
20506,0
20507,0
20508,0
20509,0
20510,0
20530,0
20565,1
20511,0
20512,0
20513,0
20514,0
20515,0
20516,0
20574,1
20517,0
20518,0
20519,0
20520,0
20521,0
20555,0
20522,0
20523,0
20524,0
20525,0
20526,0
20578,1
20527,0
20528,0
20529,0
20575,1
20531,0
20532,0
20533,0
20534,0
20535,0
20536,0
20537,0
20581,1
20583,1
20538,0
20539,0
20540,0
20541,0
20542,0
20553,0
20543,0
20544,0
20545,0
20546,0
20547,0
20548,0
20549,0
20550,0
20551,0
20552,0
20554,0
20573,1
20556,0
20557,0
20558,1
20559,1
20560,1
20561,1
20562,1
20563,1
20564,1
20566,1
20567,1
20568,1
20569,1
20570,1
20571,1
20572,1
20576,1
20577,1
20579,1
20580,1
20582,1
20584,1
20585,1
20586,1
20587,1
20588,1
20589,1
20590,1
20591,1
20592,1
20593,1
20594,1
20595,1
20596,1
20597,1
20598,1
20599,1
20600,1
20601,1
20602,1
20603,2
20604,2
20605,2
20606,2
20607,2
20608,2
20609,2
20610,2
20611,2
20612,2
20613,2
20614,2
20615,2
20616,2
20617,2
20618,2
20619,2
20620,2
20621,2
20622,2
20623,2
20624,2
20625,2
20626,2
20627,2
20628,2
20629,2
20630,2
20631,2
20632,2
20633,2
20634,2
20635,2
20636,2
20637,2
20638,2
20639,2
20640,2
20641,2
20642,2
20643,2
20644,2
20645,2
20646,2
20647,2
20648,2
20649,2
20650,2
20651,2
20652,2
20653,2
20654,2
20655,2
20656,2
20657,2
20658,2
20659,2
20660,2
20661,2
20662,2
20663,2
20664,2
20665,2
20666,2
20667,2
20668,2
20669,2
20670,2
20671,2
20672,2
20673,2
20674,2
20675,2
20676,2
20677,2
20678,2
20679,2
20680,2
20681,2
20682,2
20683,2
20684,2
20685,2
20686,2
20687,2
20688,2
20689,2
20690,2
20691,2
20692,2
20693,2
20694,3
20695,3
20696,3
20697,3
20698,3
20699,3
20700,3
20701,3
20702,3
20703,3
20704,3
20705,3
20706,3
20707,3
20708,3
20709,3
20710,3
20711,3
20712,3
20713,3
20714,3
20715,3
20716,3
20717,3
20718,3
20719,3
20720,3
20721,3
20722,3
20723,3
20724,3
20725,3
20726,3
20727,3
20728,3
20729,3
20730,3
20731,3
20732,3
20733,3
20734,3
20735,3
20736,3
20737,3
20738,3
20739,3
20740,3
20741,3
20742,3
20743,3
20744,3
20745,3
20746,3
20747,3
20748,3
20749,3
20750,3
20751,3
20752,3
20753,3
20754,3
20755,3
20756,3
20757,3
20758,3
20759,3
20760,3
20761,3
20762,3
20763,3
20764,3
20765,3
20766,3
20767,3
20768,3
20769,3
20770,4
20771,4
20772,4
20773,4
20774,4
20775,4
20776,4
20777,4
20778,4
20779,4
20780,4
20781,4
20782,4
20783,4
20784,4
20785,4
20786,4
20787,4
20788,4
20789,4
20790,4
20791,4
20792,4
20793,4
20794,4
20795,4
20796,4
20797,4
20798,4
20799,4
20800,4
20801,4
20802,4
20803,4
20804,4
20805,4
20806,4
20807,4
20808,4
20809,4
20810,4
20811,4
20812,4
20813,4
20814,4
20815,4
20816,4
20817,4
20818,4
20819,5
20820,5
20821,5
20822,5
20823,5
20824,5
20825,5
20826,5
20827,5
20828,5
20829,5
20830,5
20831,5
20832,5
20833,5
20834,5
20835,5
20836,5
20837,5
20838,5
20839,5
20840,5
20841,5
20842,5
20843,5
20844,5
20845,5
20846,5
20847,5
20848,5
20849,5
20850,5
20851,5
20852,5
20853,5
20854,5
20855,5
20856,5
20857,5
20858,5
20859,5
20860,5
20861,5
20862,5
20863,5
20864,6
20865,6
20866,6
20867,6
20868,6
20869,6
20870,6
20871,6
20872,6
20873,6
20874,6
20875,6
20876,6
20877,6
20878,6
20879,6
20880,6
20881,6
20882,6
20883,6
20884,6
20885,6
20886,6
20887,6
20888,6
20889,6
20890,6
20891,6
20892,6
20893,6
20894,6
20895,6
20896,6
20897,6
20898,6
20899,6
20900,6
20901,6
20902,6
20903,6
20904,6
20905,6
20906,6
20907,6
20908,6
20909,6
20910,6
20911,6
20912,6
20913,6
20914,6
20915,6
20916,6
20917,6
20918,6
20919,6
20920,6
20921,6
20922,6
20923,6
20924,6
20925,0
20926,0
20927,0
20928,0
20930,0
20929,0
20932,0
20936,1
20931,0
20933,0
20934,0
20935,0
20937,1
20938,1
20939,1
20940,2
20941,2
20942,2
20943,2
20944,2
20945,2
20946,3
20947,3
20948,3
20949,3
20950,3
20951,3
20952,3
20953,3
20954,3
20955,3
20956,3
20957,4
20958,4
20959,4
20960,4
20961,4
20962,4
20963,4
20964,4
20965,4
20966,4
20967,4
20968,4
20969,4
20970,4
20971,4
20972,4
20973,4
20974,4
20975,4
20976,5
20977,5
20978,5
20979,5
20980,5
20981,5
20982,5
20983,5
20984,5
20985,5
20986,6
20987,6
20988,6
20989,6
20990,6
20991,6
20992,6
20993,6
20994,6
20995,0
21002,0
20996,0
21070,1
20997,0
21023,0
20998,0
20999,0
21020,0
21000,0
21033,0
21001,0
21003,0
21025,0
21004,0
21005,0
21006,0
21007,0
21008,0
21009,0
21010,0
21036,0
21011,0
21012,0
21056,1
21013,0
21014,0
21022,0
21015,0
21027,0
21016,0
21017,0
21035,0
21018,0
21019,0
21054,1
21021,0
21024,0
21026,0
21028,0
21029,0
21047,1
21030,0
21031,0
21032,0
21034,0
21037,0
21038,0
21039,0
21040,0
21051,1
21041,0
21044,1
21042,0
21043,0
21045,1
21046,1
21048,1
21049,1
21050,1
21052,1
21053,1
21055,1
21057,1
21058,1
21059,1
21060,1
21061,1
21068,1
21062,1
21063,1
21064,1
21065,1
21066,1
21067,1
21069,1
21071,1
21072,1
21073,1
21074,1
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,1
21082,1
21083,1
21084,2
21085,2
21086,2
21087,2
21088,2
21089,2
21090,2
21091,2
21092,2
21093,2
21094,2
21095,2
21096,2
21097,2
21098,2
21099,2
21100,2
21101,2
21102,2
21103,2
21104,2
21105,2
21106,2
21107,2
21108,2
21109,2
21110,2
21111,2
21112,2
21113,2
21114,2
21115,2
21116,2
21117,2
21118,2
21119,2
21120,2
21121,2
21122,2
21123,2
21124,2
21125,2
21126,2
21127,2
21128,2
21129,2
21130,3
21131,3
21132,3
21133,3
21134,3
21135,3
21136,3
21137,3
21138,3
21139,3
21140,3
21141,3
21142,3
21143,3
21144,3
21145,3
21146,3
21147,3
21148,3
21149,3
21150,3
21151,3
21152,3
21153,3
21154,3
21155,3
21156,3
21157,3
21158,3
21159,3
21160,3
21161,3
21162,3
21163,3
21164,3
21165,3
21166,3
21167,3
21168,4
21169,4
21170,4
21171,4
21172,4
21173,4
21174,4
21175,4
21176,4
21177,4
21178,4
21179,4
21180,4
21181,4
21182,4
21183,4
21184,4
21185,4
21186,4
21187,4
21188,4
21189,4
21190,4
21191,4
21192,4
21193,4
21194,4
21195,4
21196,4
21197,4
21198,4
21199,4
21200,4
21201,4
21202,4
21203,5
21204,5
21205,5
21206,5
21207,5
21208,5
21209,5
21210,5
21211,5
21212,5
21213,5
21214,5
21215,5
21216,5
21217,5
21218,5
21219,5
21220,5
21221,5
21222,5
21223,5
21224,5
21225,5
21226,5
21227,5
21228,5
21229,5
21230,5
21231,5
21232,6
21233,6
21234,6
21235,6
21236,6
21237,6
21238,6
21239,6
21240,6
21241,6
21242,6
21243,6
21244,6
21245,6
21246,6
21247,6
21248,6
21249,6
21250,0
21251,0
21252,0
21253,0
21342,1
21254,0
21255,0
21304,0
21256,0
21257,0
21258,0
21295,0
21259,0
21260,0
21261,0
21314,0
21262,0
21263,0
21317,0
21264,0
21265,0
21331,1
21266,0
21267,0
21268,0
21287,0
21269,0
21306,0
21270,0
21271,0
21272,0
21273,0
21274,0
21275,0
21276,0
21277,0
21296,0
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,0
21286,0
21326,1
21288,0
21289,0
21290,0
21291,0
21292,0
21339,1
21293,0
21294,0
21341,1
21297,0
21298,0
21322,1
21299,0
21300,0
21301,0
21338,1
21302,0
21303,0
21305,0
21307,0
21308,0
21309,0
21310,0
21311,0
21312,0
21313,0
21315,0
21316,0
21318,0
21319,1
21320,1
21321,1
21332,1
21323,1
21324,1
21325,1
21327,1
21328,1
21329,1
21330,1
21333,1
21334,1
21335,1
21336,1
21337,1
21340,1
21343,1
21344,1
21345,1
21346,1
21347,1
21348,1
21349,1
21350,1
21351,1
21352,1
21353,1
21354,2
21355,2
21356,2
21357,2
21358,2
21359,2
21360,2
21361,2
21362,2
21363,2
21364,2
21365,2
21366,2
21367,2
21368,2
21369,2
21370,2
21371,2
21372,2
21373,2
21374,2
21375,2
21376,2
21377,2
21378,2
21379,2
21380,2
21381,2
21382,2
21383,2
21384,2
21385,2
21386,2
21387,2
21388,2
21389,2
21390,2
21391,2
21392,2
21393,2
21394,2
21395,3
21396,3
21397,3
21398,3
21399,3
21400,3
21401,3
21402,3
21403,3
21404,3
21405,3
21406,3
21407,3
21408,3
21409,3
21410,3
21411,3
21412,3
21413,3
21414,3
21415,3
21416,3
21417,3
21418,3
21419,3
21420,3
21421,3
21422,3
21423,3
21424,3
21425,3
21426,3
21427,3
21428,3
21429,3
21430,3
21431,3
21432,3
21433,3
21434,3
21435,3
21436,3
21437,3
21438,3
21439,3
21440,3
21441,3
21442,3
21443,3
21444,3
21445,3
21446,3
21447,3
21448,3
21449,3
21450,3
21451,3
21452,4
21453,4
21454,4
21455,4
21456,4
21457,4
21458,4
21459,4
21460,4
21461,4
21462,4
21463,4
21464,4
21465,4
21466,4
21467,4
21468,4
21469,4
21470,4
21471,4
21472,4
21473,4
21474,4
21475,4
21476,4
21477,4
21478,4
21479,4
21480,4
21481,4
21482,4
21483,4
21484,4
21485,4
21486,4
21487,4
21488,4
21489,4
21490,4
21491,4
21492,4
21493,4
21494,4
21495,4
21496,4
21497,4
21498,4
21499,4
21500,4
21501,4
21502,4
21503,4
21504,5
21505,5
21506,5
21507,5
21508,5
21509,5
21510,5
21511,5
21512,5
21513,5
21514,5
21515,5
21516,5
21517,5
21518,5
21519,5
21520,5
21521,5
21522,5
21523,5
21524,5
21525,5
21526,5
21527,5
21528,5
21529,5
21530,5
21531,5
21532,5
21533,5
21534,5
21535,5
21536,5
21537,5
21538,6
21539,6
21540,6
21541,6
21542,6
21543,6
21544,6
21545,6
21546,6
21547,6
21548,6
21549,6
21550,6
21551,6
21552,6
21553,6
21554,6
21555,6
21556,6
21557,6
21558,6
21559,6
21560,6
21561,6
21562,6
21563,6
21564,6
21565,6
21566,6
21567,6
21568,6
21569,6
21570,6
21571,6
21572,6
21573,6
21574,6
21575,6
21576,6
21577,6
21578,6
21579,6
21580,0
21581,0
21602,0
21582,0
21583,0
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21628,1
21594,0
21595,0
21596,0
21597,0
21598,0
21599,0
21600,0
21601,0
21603,0
21604,0
21605,0
21606,0
21607,0
21623,1
21608,1
21609,1
21610,1
21611,1
21612,1
21613,1
21614,1
21615,1
21618,1
21616,1
21617,1
21619,1
21620,1
21621,1
21622,1
21624,1
21625,1
21626,1
21627,1
21629,1
21630,1
21631,1
21632,1
21633,1
21634,1
21635,1
21636,1
21637,1
21638,1
21639,2
21640,2
21641,2
21642,2
21643,2
21644,2
21645,2
21646,2
21647,2
21648,2
21649,2
21650,2
21651,2
21652,2
21653,2
21654,2
21655,2
21656,2
21657,2
21658,2
21659,2
21660,2
21661,2
21662,2
21663,2
21664,2
21665,2
21666,2
21667,2
21668,2
21669,2
21670,2
21671,2
21672,2
21673,2
21674,2
21675,2
21676,2
21677,2
21678,2
21679,3
21680,3
21681,3
21682,3
21683,3
21684,3
21685,3
21686,3
21687,3
21688,3
21689,3
21690,3
21691,3
21692,3
21693,3
21694,3
21695,3
21696,3
21697,3
21698,3
21699,3
21700,3
21701,3
21702,3
21703,3
21704,3
21705,3
21706,3
21707,3
21708,3
21709,3
21710,3
21711,3
21712,3
21713,3
21714,3
21715,3
21716,3
21717,3
21718,4
21719,4
21720,4
21721,4
21722,4
21723,4
21724,4
21725,4
21726,4
21727,4
21728,4
21729,4
21730,4
21731,4
21732,4
21733,4
21734,4
21735,4
21736,4
21737,4
21738,4
21739,4
21740,4
21741,4
21742,4
21743,4
21744,4
21745,4
21746,4
21747,4
21748,5
21749,5
21750,5
21751,5
21752,5
21753,5
21754,5
21755,5
21756,5
21757,5
21758,5
21759,5
21760,5
21761,5
21762,5
21763,5
21764,5
21765,5
21766,5
21767,5
21768,5
21769,5
21770,5
21771,5
21772,5
21773,5
21774,5
21775,5
21776,6
21777,6
21778,6
21779,6
21780,6
21781,6
21782,6
21783,6
21784,6
21785,6
21786,6
21787,6
21788,6
21789,6
21790,6
21791,6
21792,6
21793,6
21794,6
21795,0
21801,0
21796,0
21797,0
21798,0
21799,0
21800,0
21818,1
21802,0
21803,0
21804,0
21805,0
21806,0
21824,1
21807,0
21808,0
21821,1
21809,0
21810,0
21811,0
21812,1
21813,1
21816,1
21814,1
21815,1
21817,1
21819,1
21820,1
21822,1
21823,1
21825,1
21826,1
21827,1
21828,1
21829,1
21830,1
21831,1
21832,2
21833,2
21834,2
21835,2
21836,2
21837,2
21838,2
21839,2
21840,2
21841,2
21842,2
21843,2
21844,2
21845,2
21846,3
21847,3
21848,3
21849,3
21850,3
21851,3
21852,3
21853,3
21854,3
21855,3
21856,3
21857,3
21858,3
21859,3
21860,3
21861,3
21862,4
21863,4
21864,4
21865,4
21866,4
21867,4
21868,4
21869,4
21870,4
21871,4
21872,4
21873,4
21874,4
21875,4
21876,4
21877,4
21878,4
21879,4
21880,4
21881,4
21882,4
21883,4
21884,4
21885,4
21886,4
21887,5
21888,5
21889,5
21890,5
21891,5
21892,5
21893,5
21894,5
21895,5
21896,5
21897,5
21898,5
21899,5
21900,5
21901,5
21902,5
21903,5
21904,5
21905,5
21906,6
21907,6
21908,6
21909,6
21910,6
21911,6
21912,6
21913,6
21914,6
21915,6
21916,6
21917,6
21918,6
21919,6
21920,0
21921,0
21955,0
21922,0
21949,0
21923,0
21924,0
21925,0
21926,0
22011,1
21927,0
21931,0
21934,0
21928,0
21929,0
21930,0
21932,0
21974,0
21933,0
21935,0
21936,0
21937,0
21938,0
21939,0
21979,0
21940,0
21941,0
21943,0
21942,0
21944,0
21945,0
21946,0
21947,0
21948,0
21950,0
21951,0
21989,0
21952,0
21953,0
21976,0
21954,0
21956,0
21957,0
21958,0
21959,0
22010,1
21960,0
21961,0
21962,0
21963,0
21964,0
21965,0
21966,0
22023,1
21967,0
21968,0
21998,1
21969,0
21970,0
21971,0
21972,0
21973,0
21975,0
22021,1
21977,0
22009,1
21978,0
21980,0
21981,0
21982,0
21983,0
22024,1
21984,0
21985,0
21986,0
21987,0
21988,0
21990,0
21991,0
21992,0
21993,0
21994,0
21995,1
21996,1
21997,1
21999,1
22000,1
22001,1
22020,1
22002,1
22003,1
22004,1
22005,1
22006,1
22007,1
22008,1
22012,1
22013,1
22014,1
22015,1
22016,1
22017,1
22018,1
22019,1
22022,1
22025,1
22026,1
22027,1
22028,1
22029,1
22030,1
22031,1
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,1
22040,2
22041,2
22042,2
22043,2
22044,2
22045,2
22046,2
22047,2
22048,2
22049,2
22050,2
22051,2
22052,2
22053,2
22054,2
22055,2
22056,2
22057,2
22058,2
22059,2
22060,2
22061,2
22062,2
22063,2
22064,2
22065,2
22066,2
22067,2
22068,2
22069,2
22070,2
22071,2
22072,2
22073,2
22074,2
22075,2
22076,2
22077,2
22078,2
22079,2
22080,2
22081,2
22082,2
22083,2
22084,2
22085,2
22086,2
22087,2
22088,2
22089,2
22090,2
22091,2
22092,2
22093,2
22094,2
22095,2
22096,3
22097,3
22098,3
22099,3
22100,3
22101,3
22102,3
22103,3
22104,3
22105,3
22106,3
22107,3
22108,3
22109,3
22110,3
22111,3
22112,3
22113,3
22114,3
22115,3
22116,3
22117,3
22118,3
22119,3
22120,3
22121,3
22122,3
22123,3
22124,3
22125,3
22126,3
22127,3
22128,3
22129,3
22130,3
22131,3
22132,3
22133,3
22134,3
22135,3
22136,3
22137,3
22138,3
22139,3
22140,3
22141,3
22142,3
22143,3
22144,3
22145,3
22146,3
22147,3
22148,3
22149,3
22150,3
22151,3
22152,3
22153,3
22154,3
22155,3
22156,3
22157,3
22158,3
22159,3
22160,3
22161,4
22162,4
22163,4
22164,4
22165,4
22166,4
22167,4
22168,4
22169,4
22170,4
22171,4
22172,4
22173,4
22174,4
22175,4
22176,4
22177,4
22178,4
22179,4
22180,4
22181,4
22182,4
22183,4
22184,4
22185,4
22186,4
22187,4
22188,4
22189,4
22190,4
22191,4
22192,4
22193,4
22194,4
22195,4
22196,4
22197,4
22198,4
22199,4
22200,4
22201,4
22202,4
22203,4
22204,4
22205,4
22206,4
22207,4
22208,4
22209,4
22210,4
22211,4
22212,4
22213,4
22214,4
22215,5
22216,5
22217,5
22218,5
22219,5
22220,5
22221,5
22222,5
22223,5
22224,5
22225,5
22226,5
22227,5
22228,5
22229,5
22230,5
22231,5
22232,5
22233,5
22234,5
22235,5
22236,5
22237,5
22238,5
22239,5
22240,5
22241,5
22242,5
22243,5
22244,5
22245,5
22246,5
22247,5
22248,5
22249,5
22250,5
22251,5
22252,5
22253,5
22254,5
22255,5
22256,5
22257,6
22258,6
22259,6
22260,6
22261,6
22262,6
22263,6
22264,6
22265,6
22266,6
22267,6
22268,6
22269,6
22270,6
22271,6
22272,6
22273,6
22274,6
22275,6
22276,6
22277,6
22278,6
22279,6
22280,6
22281,6
22282,6
22283,6
22284,6
22285,6
22286,6
22287,6
22288,6
22289,6
22290,0
22291,0
22292,0
22338,0
22381,1
22293,0
22294,0
22295,0
22296,0
22357,1
22297,0
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,0
22364,1
22305,0
22306,0
22307,0
22308,0
22379,1
22309,0
22310,0
22311,0
22330,0
22366,1
22312,0
22313,0
22314,0
22315,0
22380,1
22316,0
22317,0
22318,0
22332,0
22319,0
22320,0
22321,0
22322,0
22323,0
22324,0
22331,0
22325,0
22326,0
22327,0
22328,0
22370,1
22329,0
22333,0
22334,0
22335,0
22336,0
22337,0
22339,0
22340,0
22341,0
22342,0
22343,0
22344,0
22345,0
22346,0
22363,1
22347,0
22348,0
22349,0
22350,1
22351,1
22352,1
22367,1
22353,1
22354,1
22355,1
22356,1
22358,1
22359,1
22360,1
22361,1
22362,1
22365,1
22368,1
22369,1
22371,1
22372,1
22373,1
22374,1
22375,1
22376,1
22377,1
22378,1
22382,1
22383,1
22384,1
22385,1
22386,1
22387,1
22388,1
22389,1
22390,1
22391,1
22392,1
22393,1
22394,1
22395,2
22396,2
22397,2
22398,2
22399,2
22400,2
22401,2
22402,2
22403,2
22404,2
22405,2
22406,2
22407,2
22408,2
22409,2
22410,2
22411,2
22412,2
22413,2
22414,2
22415,2
22416,2
22417,2
22418,2
22419,2
22420,2
22421,2
22422,2
22423,2
22424,2
22425,2
22426,2
22427,2
22428,2
22429,2
22430,2
22431,2
22432,2
22433,2
22434,2
22435,2
22436,2
22437,2
22438,2
22439,2
22440,2
22441,2
22442,2
22443,2
22444,2
22445,2
22446,2
22447,2
22448,2
22449,2
22450,2
22451,2
22452,2
22453,2
22454,2
22455,2
22456,3
22457,3
22458,3
22459,3
22460,3
22461,3
22462,3
22463,3
22464,3
22465,3
22466,3
22467,3
22468,3
22469,3
22470,3
22471,3
22472,3
22473,3
22474,3
22475,3
22476,3
22477,3
22478,3
22479,3
22480,3
22481,3
22482,3
22483,3
22484,3
22485,3
22486,3
22487,3
22488,3
22489,3
22490,3
22491,3
22492,3
22493,3
22494,3
22495,3
22496,3
22497,3
22498,3
22499,3
22500,3
22501,3
22502,3
22503,3
22504,3
22505,3
22506,3
22507,3
22508,3
22509,3
22510,4
22511,4
22512,4
22513,4
22514,4
22515,4
22516,4
22517,4
22518,4
22519,4
22520,4
22521,4
22522,4
22523,4
22524,4
22525,4
22526,4
22527,4
22528,4
22529,4
22530,4
22531,4
22532,4
22533,4
22534,4
22535,4
22536,4
22537,4
22538,4
22539,4
22540,4
22541,4
22542,4
22543,4
22544,4
22545,4
22546,4
22547,4
22548,4
22549,4
22550,4
22551,4
22552,4
22553,5
22554,5
22555,5
22556,5
22557,5
22558,5
22559,5
22560,5
22561,5
22562,5
22563,5
22564,5
22565,5
22566,5
22567,5
22568,5
22569,5
